TIME + ID,,,,INPUTS,,,,,,OUTPUTS,,,,,
LineNr,ID,Time scheduled [hh::mm],,Rotor speed [% rpm],Side slip [deg],V_inflow [m/s],AOA [deg],Shell [-],,Time measured  [hh::mm],Rotor speed [rpm],Side slip [deg],V_inflow [m/s],AOA [deg],Defl. Angle [deg]
860,10-0-27-19-,18:42,,10,0,27,19,,,,,,,,
861,10-0-27-20-,18:43,,10,0,27,20,,,,,,,,
862,15-0-27-0-,18:43,,15,0,27,0,,,,,,,,
863,15-0-27-1-,18:44,,15,0,27,1,,,,,,,,
864,15-0-27-2-,18:44,,15,0,27,2,,,,,,,,
865,15-0-27-3-,18:45,,15,0,27,3,,,,,,,,
866,15-0-27-4-,18:45,,15,0,27,4,,,,,,,,
867,15-0-27-5-,18:46,,15,0,27,5,,,,,,,,
868,15-0-27-6-,18:46,,15,0,27,6,,,,,,,,
869,15-0-27-7-,18:47,,15,0,27,7,,,,,,,,
870,15-0-27-8-,18:47,,15,0,27,8,,,,,,,,
871,15-0-27-9-,18:48,,15,0,27,9,,,,,,,,
872,15-0-27-10-,18:48,,15,0,27,10,,,,,,,,
873,15-0-27-11-,18:49,,15,0,27,11,,,,,,,,
874,15-0-27-12-,18:49,,15,0,27,12,,,,,,,,
875,15-0-27-13-,18:50,,15,0,27,13,,,,,,,,
876,15-0-27-14-,18:50,,15,0,27,14,,,,,,,,
877,15-0-27-15-,18:51,,15,0,27,15,,,,,,,,
878,15-0-27-16-,18:51,,15,0,27,16,,,,,,,,
879,15-0-27-17-,18:52,,15,0,27,17,,,,,,,,
880,15-0-27-18-,18:52,,15,0,27,18,,,,,,,,
881,15-0-27-19-,18:53,,15,0,27,19,,,,,,,,
882,15-0-27-20-,18:53,,15,0,27,20,,,,,,,,
883,20-0-27-0-,18:54,,20,0,27,0,,,,,,,,
884,20-0-27-1-,18:54,,20,0,27,1,,,,,,,,
885,20-0-27-2-,18:55,,20,0,27,2,,,,,,,,
886,20-0-27-3-,18:55,,20,0,27,3,,,,,,,,
887,20-0-27-4-,18:56,,20,0,27,4,,,,,,,,
888,20-0-27-5-,18:56,,20,0,27,5,,,,,,,,
889,20-0-27-6-,18:57,,20,0,27,6,,,,,,,,
890,20-0-27-7-,18:57,,20,0,27,7,,,,,,,,
891,20-0-27-8-,18:58,,20,0,27,8,,,,,,,,
892,20-0-27-9-,18:58,,20,0,27,9,,,,,,,,
893,20-0-27-10-,18:59,,20,0,27,10,,,,,,,,
894,20-0-27-11-,18:59,,20,0,27,11,,,,,,,,
895,20-0-27-12-,19:00,,20,0,27,12,,,,,,,,
896,20-0-27-13-,19:00,,20,0,27,13,,,,,,,,
897,20-0-27-14-,19:01,,20,0,27,14,,,,,,,,
898,20-0-27-15-,19:01,,20,0,27,15,,,,,,,,
899,20-0-27-16-,19:02,,20,0,27,16,,,,,,,,
900,20-0-27-17-,19:02,,20,0,27,17,,,,,,,,
901,20-0-27-18-,19:03,,20,0,27,18,,,,,,,,
902,20-0-27-19-,19:03,,20,0,27,19,,,,,,,,
903,20-0-27-20-,19:04,,20,0,27,20,,,,,,,,
904,25-0-27-0-,19:04,,25,0,27,0,,,,,,,,
905,25-0-27-1-,19:05,,25,0,27,1,,,,,,,,
906,25-0-27-2-,19:05,,25,0,27,2,,,,,,,,
907,25-0-27-3-,19:06,,25,0,27,3,,,,,,,,
908,25-0-27-4-,19:06,,25,0,27,4,,,,,,,,
909,25-0-27-5-,19:07,,25,0,27,5,,,,,,,,
910,25-0-27-6-,19:07,,25,0,27,6,,,,,,,,
911,25-0-27-7-,19:08,,25,0,27,7,,,,,,,,
912,25-0-27-8-,19:08,,25,0,27,8,,,,,,,,
913,25-0-27-9-,19:09,,25,0,27,9,,,,,,,,
914,25-0-27-10-,19:09,,25,0,27,10,,,,,,,,
915,25-0-27-11-,19:10,,25,0,27,11,,,,,,,,
916,25-0-27-12-,19:10,,25,0,27,12,,,,,,,,
917,25-0-27-13-,19:11,,25,0,27,13,,,,,,,,
918,25-0-27-14-,19:11,,25,0,27,14,,,,,,,,
919,25-0-27-15-,19:12,,25,0,27,15,,,,,,,,
920,25-0-27-16-,19:12,,25,0,27,16,,,,,,,,
921,25-0-27-17-,19:13,,25,0,27,17,,,,,,,,
922,25-0-27-18-,19:13,,25,0,27,18,,,,,,,,
923,25-0-27-19-,19:14,,25,0,27,19,,,,,,,,
924,25-0-27-20-,19:14,,25,0,27,20,,,,,,,,
925,30-0-27-0-,19:15,,30,0,27,0,,,,,,,,
926,30-0-27-1-,19:15,,30,0,27,1,,,,,,,,
927,30-0-27-2-,19:16,,30,0,27,2,,,,,,,,
928,30-0-27-3-,19:16,,30,0,27,3,,,,,,,,
929,30-0-27-4-,19:17,,30,0,27,4,,,,,,,,
930,30-0-27-5-,19:17,,30,0,27,5,,,,,,,,
931,30-0-27-6-,19:18,,30,0,27,6,,,,,,,,
932,30-0-27-7-,19:18,,30,0,27,7,,,,,,,,
933,30-0-27-8-,19:19,,30,0,27,8,,,,,,,,
934,30-0-27-9-,19:19,,30,0,27,9,,,,,,,,
935,30-0-27-10-,19:20,,30,0,27,10,,,,,,,,
936,30-0-27-11-,19:20,,30,0,27,11,,,,,,,,
937,30-0-27-12-,19:21,,30,0,27,12,,,,,,,,
938,30-0-27-13-,19:21,,30,0,27,13,,,,,,,,
939,30-0-27-14-,19:22,,30,0,27,14,,,,,,,,
940,30-0-27-15-,19:22,,30,0,27,15,,,,,,,,
941,30-0-27-16-,19:23,,30,0,27,16,,,,,,,,
942,30-0-27-17-,19:23,,30,0,27,17,,,,,,,,
943,30-0-27-18-,19:24,,30,0,27,18,,,,,,,,
944,30-0-27-19-,19:24,,30,0,27,19,,,,,,,,
945,30-0-27-20-,19:25,,30,0,27,20,,,,,,,,
946,10-0-30-0-,19:25,,10,0,30,0,,,,,,,,
947,10-0-30-1-,19:26,,10,0,30,1,,,,,,,,
948,10-0-30-2-,19:26,,10,0,30,2,,,,,,,,
949,10-0-30-3-,19:27,,10,0,30,3,,,,,,,,
950,10-0-30-4-,19:27,,10,0,30,4,,,,,,,,
951,10-0-30-5-,19:28,,10,0,30,5,,,,,,,,
952,10-0-30-6-,19:28,,10,0,30,6,,,,,,,,
953,10-0-30-7-,19:29,,10,0,30,7,,,,,,,,
954,10-0-30-8-,19:29,,10,0,30,8,,,,,,,,
955,10-0-30-9-,19:30,,10,0,30,9,,,,,,,,
956,10-0-30-10-,19:30,,10,0,30,10,,,,,,,,
957,10-0-30-11-,19:31,,10,0,30,11,,,,,,,,
958,10-0-30-12-,19:31,,10,0,30,12,,,,,,,,
959,10-0-30-13-,19:32,,10,0,30,13,,,,,,,,
960,10-0-30-14-,19:32,,10,0,30,14,,,,,,,,
961,10-0-30-15-,19:33,,10,0,30,15,,,,,,,,
962,10-0-30-16-,19:33,,10,0,30,16,,,,,,,,
963,10-0-30-17-,19:34,,10,0,30,17,,,,,,,,
964,10-0-30-18-,19:34,,10,0,30,18,,,,,,,,
965,10-0-30-19-,19:35,,10,0,30,19,,,,,,,,
966,10-0-30-20-,19:35,,10,0,30,20,,,,,,,,
967,15-0-30-0-,19:36,,15,0,30,0,,,,,,,,
968,15-0-30-1-,19:36,,15,0,30,1,,,,,,,,
969,15-0-30-2-,19:37,,15,0,30,2,,,,,,,,
970,15-0-30-3-,19:37,,15,0,30,3,,,,,,,,
971,15-0-30-4-,19:38,,15,0,30,4,,,,,,,,
972,15-0-30-5-,19:38,,15,0,30,5,,,,,,,,
973,15-0-30-6-,19:39,,15,0,30,6,,,,,,,,
974,15-0-30-7-,19:39,,15,0,30,7,,,,,,,,
975,15-0-30-8-,19:40,,15,0,30,8,,,,,,,,
976,15-0-30-9-,19:40,,15,0,30,9,,,,,,,,
977,15-0-30-10-,19:41,,15,0,30,10,,,,,,,,
978,15-0-30-11-,19:41,,15,0,30,11,,,,,,,,
979,15-0-30-12-,19:42,,15,0,30,12,,,,,,,,
980,15-0-30-13-,19:42,,15,0,30,13,,,,,,,,
981,15-0-30-14-,19:43,,15,0,30,14,,,,,,,,
982,15-0-30-15-,19:43,,15,0,30,15,,,,,,,,
983,15-0-30-16-,19:44,,15,0,30,16,,,,,,,,
984,15-0-30-17-,19:44,,15,0,30,17,,,,,,,,
985,15-0-30-18-,19:45,,15,0,30,18,,,,,,,,
986,15-0-30-19-,19:45,,15,0,30,19,,,,,,,,
987,15-0-30-20-,19:46,,15,0,30,20,,,,,,,,
988,20-0-30-0-,19:46,,20,0,30,0,,,,,,,,
989,20-0-30-1-,19:47,,20,0,30,1,,,,,,,,
990,20-0-30-2-,19:47,,20,0,30,2,,,,,,,,
991,20-0-30-3-,19:48,,20,0,30,3,,,,,,,,
992,20-0-30-4-,19:48,,20,0,30,4,,,,,,,,
993,20-0-30-5-,19:49,,20,0,30,5,,,,,,,,
994,20-0-30-6-,19:49,,20,0,30,6,,,,,,,,
995,20-0-30-7-,19:50,,20,0,30,7,,,,,,,,
996,20-0-30-8-,19:50,,20,0,30,8,,,,,,,,
997,20-0-30-9-,19:51,,20,0,30,9,,,,,,,,
998,20-0-30-10-,19:51,,20,0,30,10,,,,,,,,
999,20-0-30-11-,19:52,,20,0,30,11,,,,,,,,
1000,20-0-30-12-,19:52,,20,0,30,12,,,,,,,,
1001,20-0-30-13-,19:53,,20,0,30,13,,,,,,,,
1002,20-0-30-14-,19:53,,20,0,30,14,,,,,,,,
1003,20-0-30-15-,19:54,,20,0,30,15,,,,,,,,
1004,20-0-30-16-,19:54,,20,0,30,16,,,,,,,,
1005,20-0-30-17-,19:55,,20,0,30,17,,,,,,,,
1006,20-0-30-18-,19:55,,20,0,30,18,,,,,,,,
1007,20-0-30-19-,19:56,,20,0,30,19,,,,,,,,
1008,20-0-30-20-,19:56,,20,0,30,20,,,,,,,,
1009,25-0-30-0-,19:57,,25,0,30,0,,,,,,,,
1010,25-0-30-1-,19:57,,25,0,30,1,,,,,,,,
1011,25-0-30-2-,19:58,,25,0,30,2,,,,,,,,
1012,25-0-30-3-,19:58,,25,0,30,3,,,,,,,,
1013,25-0-30-4-,19:59,,25,0,30,4,,,,,,,,
1014,25-0-30-5-,19:59,,25,0,30,5,,,,,,,,
1015,25-0-30-6-,20:00,,25,0,30,6,,,,,,,,
1016,25-0-30-7-,20:00,,25,0,30,7,,,,,,,,
1017,25-0-30-8-,20:01,,25,0,30,8,,,,,,,,
1018,25-0-30-9-,20:01,,25,0,30,9,,,,,,,,
1019,25-0-30-10-,20:02,,25,0,30,10,,,,,,,,
1020,25-0-30-11-,20:02,,25,0,30,11,,,,,,,,
1021,25-0-30-12-,20:03,,25,0,30,12,,,,,,,,
1022,25-0-30-13-,20:03,,25,0,30,13,,,,,,,,
1023,25-0-30-14-,20:04,,25,0,30,14,,,,,,,,
1024,25-0-30-15-,20:04,,25,0,30,15,,,,,,,,
1025,25-0-30-16-,20:05,,25,0,30,16,,,,,,,,
1026,25-0-30-17-,20:05,,25,0,30,17,,,,,,,,
1027,25-0-30-18-,20:06,,25,0,30,18,,,,,,,,
1028,25-0-30-19-,20:06,,25,0,30,19,,,,,,,,
1029,25-0-30-20-,20:07,,25,0,30,20,,,,,,,,
1030,30-0-30-0-,20:07,,30,0,30,0,,,,,,,,
1031,30-0-30-1-,20:08,,30,0,30,1,,,,,,,,
1032,30-0-30-2-,20:08,,30,0,30,2,,,,,,,,
1033,30-0-30-3-,20:09,,30,0,30,3,,,,,,,,
1034,30-0-30-4-,20:09,,30,0,30,4,,,,,,,,
1035,30-0-30-5-,20:10,,30,0,30,5,,,,,,,,
1036,30-0-30-6-,20:10,,30,0,30,6,,,,,,,,
1037,30-0-30-7-,20:11,,30,0,30,7,,,,,,,,
1038,30-0-30-8-,20:11,,30,0,30,8,,,,,,,,
1039,30-0-30-9-,20:12,,30,0,30,9,,,,,,,,
1040,30-0-30-10-,20:12,,30,0,30,10,,,,,,,,
1041,30-0-30-11-,20:13,,30,0,30,11,,,,,,,,
1042,30-0-30-12-,20:13,,30,0,30,12,,,,,,,,
1043,30-0-30-13-,20:14,,30,0,30,13,,,,,,,,
1044,30-0-30-14-,20:14,,30,0,30,14,,,,,,,,
1045,30-0-30-15-,20:15,,30,0,30,15,,,,,,,,
1046,30-0-30-16-,20:15,,30,0,30,16,,,,,,,,
1047,30-0-30-17-,20:16,,30,0,30,17,,,,,,,,
1048,30-0-30-18-,20:16,,30,0,30,18,,,,,,,,
1049,30-0-30-19-,20:17,,30,0,30,19,,,,,,,,
1050,30-0-30-20-,20:17,,30,0,30,20,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
