t1548846811.5 U0.0 I0.0 T-103 T_a-103.0, Charging started: BT-E-1800_1200-80_40-6
t1548847430.46 U23.122423 I-20.5251 T17.25 T_a51.7457819327, 
t1548847430.57 U23.11124 I-20.518 T17.25 T_a51.7457819327, 
t1548847430.68 U23.12594 I-20.518 T17.25 T_a51.7457819327, 
t1548847430.79 U23.093995 I-20.5215 T17.25 T_a51.7457819327, 
t1548847430.89 U23.099978 I-20.5286 T17.25 T_a51.7457819327, 
t1548847431.0 U23.111995 I-20.5215 T17.25 T_a51.7457819327, 
t1548847431.11 U23.102078 I-20.5286 T17.25 T_a51.6811717768, 
t1548847431.22 U23.105595 I-20.5215 T17.25 T_a51.6811717768, 
t1548847431.33 U23.08694 I-20.518 T17.25 T_a51.6811717768, 
t1548847431.43 U23.093923 I-20.5251 T17.25 T_a51.6811717768, 
t1548847431.54 U23.154633 I-20.5321 T17.25 T_a51.6811717768, 
t1548847431.65 U23.109723 I-20.5251 T17.25 T_a51.6811717768, 
t1548847431.76 U23.112995 I-20.5215 T17.25 T_a51.6811717768, 
t1548847431.87 U23.08374 I-20.518 T17.25 T_a51.6811717768, 
t1548847431.97 U23.090723 I-20.5251 T17.25 T_a51.6811717768, 
t1548847432.08 U23.121423 I-20.5251 T17.25 T_a51.6811717768, 
t1548847432.19 U23.137388 I-20.5356 T17.25 T_a51.6811717768, 
t1548847432.3 U23.107795 I-20.5215 T17.25 T_a51.6811717768, 
t1548847432.41 U23.097195 I-20.5215 T17.25 T_a51.6811717768, 
t1548847432.51 U23.088795 I-20.5215 T17.25 T_a51.6811717768, 
t1548847432.62 U23.135633 I-20.5321 T17.25 T_a51.7827616092, 
t1548847432.73 U23.127723 I-20.5251 T17.25 T_a51.7827616092, 
t1548847432.84 U23.100395 I-20.5215 T17.25 T_a51.7827616092, 
t1548847432.95 U23.098123 I-20.5251 T17.25 T_a51.7827616092, 
t1548847433.05 U23.130578 I-20.5286 T17.25 T_a51.7827616092, 
t1548847433.16 U23.131923 I-20.5251 T17.25 T_a51.7827616092, 
t1548847433.27 U23.152188 I-20.5356 T17.25 T_a51.7827616092, 
t1548847433.38 U23.098295 I-20.5215 T17.25 T_a51.7827616092, 
t1548847433.49 U23.083495 I-20.5215 T17.25 T_a51.7827616092, 
t1548847433.59 U23.114095 I-20.5215 T17.25 T_a51.7827616092, 
t1548847433.7 U23.103423 I-20.5251 T17.25 T_a51.7827616092, 
t1548847433.81 U23.106623 I-20.5251 T17.25 T_a51.7827616092, 
t1548847433.92 U23.124278 I-20.5286 T17.25 T_a51.7827616092, 
t1548847434.03 U23.110823 I-20.5251 T17.25 T_a51.7827616092, 
t1548847434.13 U23.089723 I-20.5251 T17.25 T_a51.7550585366, 
t1548847434.24 U23.099223 I-20.5251 T17.25 T_a51.7550585366, 
t1548847434.35 U23.08164 I-20.518 T17.25 T_a51.7550585366, 
t1548847434.46 U23.128478 I-20.5286 T17.25 T_a51.7550585366, 
t1548847434.57 U23.098123 I-20.5251 T17.25 T_a51.7550585366, 
t1548847434.67 U23.06323 I-20.511 T17.25 T_a51.7550585366, 
t1548847434.78 U23.117295 I-20.5215 T17.25 T_a51.7550585366, 
t1548847434.89 U23.131333 I-20.5321 T17.25 T_a51.7550585366, 
t1548847435.0 U23.090723 I-20.5251 T17.25 T_a51.7550585366, 
t1548847435.11 U23.05153 I-20.511 T17.25 T_a51.7550585366, 
t1548847435.22 U23.105523 I-20.5251 T17.25 T_a51.7550585366, 
t1548847435.33 U23.120323 I-20.5251 T17.25 T_a51.7550585366, 
t1548847435.43 U23.098295 I-20.5215 T17.25 T_a51.7550585366, 
t1548847435.54 U23.07324 I-20.518 T17.25 T_a51.7550585366, 
t1548847435.65 U23.092485 I-20.5145 T17.25 T_a51.7550040222, 
t1548847435.76 U23.122178 I-20.5286 T17.25 T_a51.7550040222, 
t1548847435.87 U23.06003 I-20.511 T17.25 T_a51.7550040222, 
t1548847435.97 U23.118223 I-20.5251 T17.25 T_a51.7550040222, 
t1548847436.08 U23.095023 I-20.5251 T17.25 T_a51.7550040222, 
t1548847436.19 U23.105595 I-20.5215 T17.25 T_a51.7550040222, 
t1548847436.3 U23.07954 I-20.518 T17.25 T_a51.7550040222, 
t1548847436.41 U23.090723 I-20.5251 T17.25 T_a51.7550040222, 
t1548847436.51 U23.109723 I-20.5251 T17.25 T_a51.7550040222, 
t1548847436.62 U23.10594 I-20.518 T17.25 T_a51.7550040222, 
t1548847436.73 U23.112678 I-20.5286 T17.25 T_a51.7550040222, 
t1548847436.84 U23.101395 I-20.5215 T17.25 T_a51.7550040222, 
t1548847436.95 U23.069623 I-20.5251 T17.25 T_a51.7550040222, 
t1548847437.05 U23.103423 I-20.5251 T17.25 T_a51.7550040222, 
t1548847437.17 U23.108723 I-20.5251 T17.25 T_a51.8105560021, 
t1548847437.27 U23.121423 I-20.5251 T17.25 T_a51.8105560021, 
t1548847437.38 U23.127133 I-20.5321 T17.25 T_a51.8105560021, 
t1548847437.49 U23.114023 I-20.5251 T17.25 T_a51.8105560021, 
t1548847437.6 U23.107378 I-20.5286 T17.25 T_a51.8105560021, 
t1548847437.71 U23.103178 I-20.5286 T17.25 T_a51.8105560021, 
t1548847437.81 U23.122178 I-20.5286 T17.25 T_a51.8105560021, 
t1548847437.92 U23.100223 I-20.5251 T17.25 T_a51.8105560021, 
t1548847438.03 U23.111333 I-20.5321 T17.25 T_a51.8105560021, 
t1548847438.14 U23.08054 I-20.518 T17.25 T_a51.8105560021, 
t1548847438.25 U23.086595 I-20.5215 T17.25 T_a51.8105560021, 
t1548847438.35 U23.081885 I-20.5145 T17.25 T_a51.8105560021, 
t1548847438.46 U23.139833 I-20.5321 T17.25 T_a51.8105560021, 
t1548847438.57 U23.093333 I-20.5321 T17.25 T_a51.8105560021, 
t1548847438.68 U23.093923 I-20.5251 T17.25 T_a51.8105560021, 
t1548847438.79 U23.112678 I-20.5286 T17.25 T_a51.7365414871, 
t1548847438.89 U23.06794 I-20.518 T17.25 T_a51.7365414871, 
t1548847439.0 U23.125278 I-20.5286 T17.25 T_a51.7365414871, 
t1548847439.11 U23.117878 I-20.5286 T17.25 T_a51.7365414871, 
t1548847439.22 U23.122933 I-20.5321 T17.25 T_a51.7365414871, 
t1548847439.33 U23.07844 I-20.518 T17.25 T_a51.7365414871, 
t1548847439.43 U23.069695 I-20.5215 T17.25 T_a51.7365414871, 
t1548847439.54 U23.10804 I-20.518 T17.25 T_a51.7365414871, 
t1548847439.65 U23.116633 I-20.5321 T17.25 T_a51.7365414871, 
t1548847439.76 U23.083495 I-20.5215 T17.25 T_a51.7365414871, 
t1548847439.87 U23.07004 I-20.518 T17.25 T_a51.7365414871, 
t1548847439.97 U23.07954 I-20.518 T17.25 T_a51.7365414871, 
t1548847440.08 U23.07324 I-20.518 T17.25 T_a51.7365414871, 
t1548847440.19 U23.07214 I-20.518 T17.25 T_a51.7365414871, 
t1548847440.3 U23.078195 I-20.5215 T17.25 T_a51.8382953254, 
t1548847440.41 U23.061223 I-20.5251 T17.25 T_a51.8382953254, 
t1548847440.51 U23.105523 I-20.5251 T17.25 T_a51.8382953254, 
t1548847440.62 U23.108378 I-20.5286 T17.25 T_a51.8382953254, 
t1548847440.73 U23.070795 I-20.5215 T17.25 T_a51.8382953254, 
t1548847440.84 U23.098295 I-20.5215 T17.25 T_a51.8382953254, 
t1548847440.95 U23.104178 I-20.5286 T17.25 T_a51.8382953254, 
t1548847441.05 U23.116633 I-20.5321 T17.25 T_a51.8382953254, 
t1548847441.16 U23.098295 I-20.5215 T17.25 T_a51.8382953254, 
t1548847441.27 U23.075923 I-20.5251 T17.25 T_a51.8382953254, 
t1548847441.38 U23.117388 I-20.5356 T17.25 T_a51.8382953254, 
t1548847441.49 U23.085595 I-20.5215 T17.25 T_a51.8382953254, 
t1548847441.59 U23.04103 I-20.511 T17.25 T_a51.8382953254, 
t1548847441.7 U23.072895 I-20.5215 T17.25 T_a51.8382953254, 
t1548847441.81 U23.110233 I-20.5321 T17.25 T_a51.8568493664, 
t1548847441.92 U23.080295 I-20.5215 T17.25 T_a51.8568493664, 
t1548847442.03 U23.04894 I-20.518 T17.25 T_a51.8568493664, 
t1548847442.13 U23.08274 I-20.518 T17.25 T_a51.8568493664, 
t1548847442.24 U23.075678 I-20.5286 T17.25 T_a51.8568493664, 
t1548847442.35 U23.05734 I-20.518 T17.25 T_a51.8568493664, 
t1548847442.46 U23.076095 I-20.5215 T17.25 T_a51.8568493664, 
t1548847442.57 U23.109478 I-20.5286 T17.25 T_a51.8568493664, 
t1548847442.67 U23.07373 I-20.511 T17.25 T_a51.8568493664, 
t1548847442.78 U23.082395 I-20.5215 T17.25 T_a51.8568493664, 
t1548847442.91 U23.085933 I-20.5321 T17.25 T_a51.8568493664, 
t1548847443.02 U23.090233 I-20.5321 T17.25 T_a51.8568493664, 
t1548847443.13 U23.06684 I-20.518 T17.25 T_a51.8568493664, 
t1548847443.23 U23.101078 I-20.5286 T17.25 T_a51.8568493664, 
t1548847443.34 U23.112333 I-20.5321 T17.25 T_a51.8105374599, 
t1548847443.45 U23.05104 I-20.518 T17.25 T_a51.8105374599, 
t1548847443.56 U23.062395 I-20.5215 T17.25 T_a51.8105374599, 
t1548847443.67 U23.06264 I-20.518 T17.25 T_a51.8105374599, 
t1548847443.77 U23.084495 I-20.5215 T17.25 T_a51.8105374599, 
t1548847443.88 U23.061885 I-20.5145 T17.25 T_a51.8105374599, 
t1548847443.99 U23.103933 I-20.5321 T17.25 T_a51.8105374599, 
t1548847444.1 U23.103178 I-20.5286 T17.25 T_a51.8105374599, 
t1548847444.21 U23.044985 I-20.5145 T17.25 T_a51.8105374599, 
t1548847444.31 U23.04574 I-20.518 T17.25 T_a51.8105374599, 
t1548847444.42 U23.06213 I-20.511 T17.25 T_a51.8105374599, 
t1548847444.53 U23.079295 I-20.5215 T17.25 T_a51.8105374599, 
t1548847444.64 U23.083495 I-20.5215 T17.25 T_a51.8105374599, 
t1548847444.75 U23.070723 I-20.5251 T17.25 T_a51.8105374599, 
t1548847444.85 U23.058095 I-20.5215 T17.25 T_a51.9124012538, 
t1548847444.96 U23.07424 I-20.518 T17.25 T_a51.9124012538, 
t1548847445.07 U23.046495 I-20.5215 T17.25 T_a51.9124012538, 
t1548847445.18 U23.059195 I-20.5215 T17.25 T_a51.9124012538, 
t1548847445.29 U23.090723 I-20.5251 T17.25 T_a51.9124012538, 
t1548847445.39 U23.091578 I-20.5286 T17.25 T_a51.9124012538, 
t1548847445.5 U23.09434 I-20.518 T17.25 T_a51.9124012538, 
t1548847445.61 U23.070795 I-20.5215 T17.25 T_a51.9124012538, 
t1548847445.72 U23.054995 I-20.5215 T17.25 T_a51.9124012538, 
t1548847445.83 U23.091578 I-20.5286 T17.25 T_a51.9124012538, 
t1548847445.93 U23.067523 I-20.5251 T17.25 T_a51.9124012538, 
t1548847446.04 U23.045985 I-20.5145 T17.25 T_a51.9124012538, 
t1548847446.15 U23.059195 I-20.5215 T17.25 T_a51.9124012538, 
t1548847446.26 U23.092823 I-20.5251 T17.25 T_a51.9124012538, 
t1548847446.37 U23.084423 I-20.5251 T17.25 T_a51.9124012538, 
t1548847446.47 U23.07634 I-20.518 T17.25 T_a51.8660897196, 
t1548847446.58 U23.075678 I-20.5286 T17.25 T_a51.8660897196, 
t1548847446.69 U23.04364 I-20.518 T17.25 T_a51.8660897196, 
t1548847446.8 U23.055995 I-20.5215 T17.25 T_a51.8660897196, 
t1548847446.91 U23.093333 I-20.5321 T17.25 T_a51.8660897196, 
t1548847447.01 U23.05524 I-20.518 T17.25 T_a51.8660897196, 
t1548847447.12 U23.067595 I-20.5215 T17.25 T_a51.8660897196, 
t1548847447.23 U23.070378 I-20.5286 T17.25 T_a51.8660897196, 
t1548847447.34 U23.072895 I-20.5215 T17.25 T_a51.8660897196, 
t1548847447.45 U23.05204 I-20.518 T17.25 T_a51.8660897196, 
t1548847447.55 U23.054995 I-20.5215 T17.25 T_a51.8660897196, 
t1548847447.66 U23.078878 I-20.5286 T17.25 T_a51.8660897196, 
t1548847447.77 U23.068185 I-20.5145 T17.25 T_a51.8660897196, 
t1548847447.88 U23.083495 I-20.5215 T17.25 T_a51.8660897196, 
t1548847447.99 U23.092578 I-20.5286 T17.25 T_a51.8753481498, 
t1548847448.09 U23.082833 I-20.5321 T17.25 T_a51.8753481498, 
t1548847448.2 U23.090723 I-20.5251 T17.25 T_a51.8753481498, 
t1548847448.31 U23.077778 I-20.5286 T17.25 T_a51.8753481498, 
t1548847448.42 U23.051795 I-20.5215 T17.25 T_a51.8753481498, 
t1548847448.53 U23.02093 I-20.511 T17.25 T_a51.8753481498, 
t1548847448.63 U23.05373 I-20.511 T17.25 T_a51.8753481498, 
t1548847448.74 U23.102833 I-20.5321 T17.25 T_a51.8753481498, 
t1548847448.85 U23.05734 I-20.518 T17.25 T_a51.8753481498, 
t1548847448.96 U23.051795 I-20.5215 T17.25 T_a51.8753481498, 
t1548847449.07 U23.067278 I-20.5286 T17.25 T_a51.8753481498, 
t1548847449.17 U23.057778 I-20.5286 T17.25 T_a51.8753481498, 
t1548847449.28 U23.093923 I-20.5251 T17.25 T_a51.8753481498, 
t1548847449.39 U23.086278 I-20.5286 T17.25 T_a51.8753481498, 
t1548847449.5 U23.073823 I-20.5251 T17.25 T_a51.9309552948, 
t1548847449.61 U23.066595 I-20.5215 T17.25 T_a51.9309552948, 
t1548847449.71 U23.05944 I-20.518 T17.25 T_a51.9309552948, 
t1548847449.82 U23.055995 I-20.5215 T17.25 T_a51.9309552948, 
t1548847449.93 U23.056923 I-20.5251 T17.25 T_a51.9309552948, 
t1548847450.04 U23.084423 I-20.5251 T17.25 T_a51.9309552948, 
t1548847450.15 U23.069695 I-20.5215 T17.25 T_a51.9309552948, 
t1548847450.25 U23.04684 I-20.518 T17.25 T_a51.9309552948, 
t1548847450.36 U23.087278 I-20.5286 T17.25 T_a51.9309552948, 
t1548847450.47 U23.079123 I-20.5251 T17.25 T_a51.9309552948, 
t1548847450.58 U23.059123 I-20.5251 T17.25 T_a51.9309552948, 
t1548847450.69 U23.064323 I-20.5251 T17.25 T_a51.9309552948, 
t1548847450.79 U23.052385 I-20.5145 T17.25 T_a51.9309552948, 
t1548847450.9 U23.087695 I-20.5215 T17.25 T_a51.9309552948, 
t1548847451.01 U23.078123 I-20.5251 T17.25 T_a51.8846434801, 
t1548847451.12 U23.04894 I-20.518 T17.25 T_a51.8846434801, 
t1548847451.23 U23.043223 I-20.5251 T17.25 T_a51.8846434801, 
t1548847451.33 U23.078123 I-20.5251 T17.25 T_a51.8846434801, 
t1548847451.44 U23.066933 I-20.5321 T17.25 T_a51.8846434801, 
t1548847451.55 U23.025985 I-20.5145 T17.25 T_a51.8846434801, 
t1548847451.66 U23.055995 I-20.5215 T17.25 T_a51.8846434801, 
t1548847451.77 U23.01253 I-20.511 T17.25 T_a51.8846434801, 
t1548847451.87 U23.053823 I-20.5251 T17.25 T_a51.8846434801, 
t1548847451.98 U23.072823 I-20.5251 T17.25 T_a51.8846434801, 
t1548847452.09 U23.03304 I-20.518 T17.25 T_a51.8846434801, 
t1548847452.2 U23.053823 I-20.5251 T17.25 T_a51.8846434801, 
t1548847452.31 U23.033385 I-20.5145 T17.25 T_a51.8846434801, 
t1548847452.41 U23.038585 I-20.5145 T17.25 T_a51.8846434801, 
t1548847452.52 U23.031185 I-20.5145 T17.25 T_a51.8846434801, 
t1548847452.63 U23.068623 I-20.5251 T17.25 T_a51.9680448326, 
t1548847452.74 U23.081395 I-20.5215 T17.25 T_a51.9680448326, 
t1548847452.85 U23.065933 I-20.5321 T17.25 T_a51.9680448326, 
t1548847452.95 U23.04254 I-20.518 T17.25 T_a51.9680448326, 
t1548847453.06 U23.081978 I-20.5286 T17.25 T_a51.9680448326, 
t1548847453.17 U23.052723 I-20.5251 T17.25 T_a51.9680448326, 
t1548847453.28 U23.060785 I-20.5145 T17.25 T_a51.9680448326, 
t1548847453.39 U23.059195 I-20.5215 T17.25 T_a51.9680448326, 
t1548847453.49 U23.059123 I-20.5251 T17.25 T_a51.9680448326, 
t1548847453.6 U23.065495 I-20.5215 T17.25 T_a51.9680448326, 
t1548847453.71 U23.01934 I-20.518 T17.25 T_a51.9680448326, 
t1548847453.82 U23.060633 I-20.5321 T17.25 T_a51.9680448326, 
t1548847453.93 U23.053823 I-20.5251 T17.25 T_a51.9680448326, 
t1548847454.04 U23.095433 I-20.5321 T17.25 T_a51.9680448326, 
t1548847454.15 U23.065933 I-20.5321 T17.25 T_a51.9031610873, 
t1548847454.25 U23.043295 I-20.5215 T17.25 T_a51.9031610873, 
t1548847454.36 U23.065495 I-20.5215 T17.25 T_a51.9031610873, 
t1548847454.47 U23.086788 I-20.5356 T17.25 T_a51.9031610873, 
t1548847454.58 U23.04684 I-20.518 T17.25 T_a51.9031610873, 
t1548847454.69 U23.04154 I-20.518 T17.25 T_a51.9031610873, 
t1548847454.79 U23.052895 I-20.5215 T17.25 T_a51.9031610873, 
t1548847454.9 U23.016485 I-20.5145 T17.25 T_a51.9031610873, 
t1548847455.01 U23.048595 I-20.5215 T17.25 T_a51.9031610873, 
t1548847455.12 U23.059878 I-20.5286 T17.25 T_a51.9031610873, 
t1548847455.23 U23.035823 I-20.5251 T17.25 T_a51.9031610873, 
t1548847455.33 U23.054995 I-20.5215 T17.25 T_a51.9031610873, 
t1548847455.44 U23.071478 I-20.5286 T17.25 T_a51.9031610873, 
t1548847455.55 U23.029595 I-20.5215 T17.25 T_a51.9031610873, 
t1548847455.66 U23.039095 I-20.5215 T17.25 T_a51.9681001844, 
t1548847455.77 U23.062223 I-20.5251 T17.25 T_a51.9681001844, 
t1548847455.87 U23.054823 I-20.5251 T17.25 T_a51.9681001844, 
t1548847455.98 U23.065423 I-20.5251 T17.25 T_a51.9681001844, 
t1548847456.09 U23.056923 I-20.5251 T17.25 T_a51.9681001844, 
t1548847456.2 U23.063395 I-20.5215 T17.25 T_a51.9681001844, 
t1548847456.31 U23.074333 I-20.5321 T17.25 T_a51.9681001844, 
t1548847456.41 U23.010085 I-20.5145 T17.25 T_a51.9681001844, 
t1548847456.52 U23.050285 I-20.5145 T17.25 T_a51.9681001844, 
t1548847456.63 U23.046495 I-20.5215 T17.25 T_a51.9681001844, 
t1548847456.74 U23.017485 I-20.5145 T17.25 T_a51.9681001844, 
t1548847456.85 U23.051795 I-20.5215 T17.25 T_a51.9681001844, 
t1548847456.95 U23.05634 I-20.518 T17.25 T_a51.9681001844, 
t1548847457.06 U23.065495 I-20.5215 T17.25 T_a51.9681001844, 
t1548847457.17 U23.03834 I-20.518 T17.25 T_a51.9959127486, 
t1548847457.28 U23.040195 I-20.5215 T17.25 T_a51.9959127486, 
t1548847457.39 U23.055333 I-20.5321 T17.25 T_a51.9959127486, 
t1548847457.49 U23.033795 I-20.5215 T17.25 T_a51.9959127486, 
t1548847457.6 U23.027495 I-20.5215 T17.25 T_a51.9959127486, 
t1548847457.71 U23.079878 I-20.5286 T17.25 T_a51.9959127486, 
t1548847457.82 U23.035995 I-20.5215 T17.25 T_a51.9959127486, 
t1548847457.93 U23.040195 I-20.5215 T17.25 T_a51.9959127486, 
t1548847458.03 U23.044833 I-20.5321 T17.25 T_a51.9959127486, 
t1548847458.14 U23.039095 I-20.5215 T17.25 T_a51.9959127486, 
t1548847458.25 U23.03204 I-20.518 T17.25 T_a51.9959127486, 
t1548847458.36 U23.042885 I-20.5145 T17.25 T_a51.9959127486, 
t1548847458.47 U23.052478 I-20.5286 T17.25 T_a51.9959127486, 
t1548847458.57 U23.007985 I-20.5145 T17.25 T_a51.9959127486, 
t1548847458.68 U23.050623 I-20.5251 T17.25 T_a51.9959127486, 
t1548847458.79 U23.043223 I-20.5251 T17.25 T_a51.9773954205, 
t1548847458.9 U23.04894 I-20.518 T17.25 T_a51.9773954205, 
t1548847459.01 U23.036923 I-20.5251 T17.25 T_a51.9773954205, 
t1548847459.12 U23.043223 I-20.5251 T17.25 T_a51.9773954205, 
t1548847459.23 U23.001685 I-20.5145 T17.25 T_a51.9773954205, 
t1548847459.33 U23.029595 I-20.5215 T17.25 T_a51.9773954205, 
t1548847459.44 U23.060123 I-20.5251 T17.25 T_a51.9773954205, 
t1548847459.55 U23.039095 I-20.5215 T17.25 T_a51.9773954205, 
t1548847459.66 U23.026323 I-20.5251 T17.25 T_a51.9773954205, 
t1548847459.77 U23.046423 I-20.5251 T17.25 T_a51.9773954205, 
t1548847459.87 U23.02464 I-20.518 T17.25 T_a51.9773954205, 
t1548847459.98 U23.047423 I-20.5251 T17.25 T_a51.9773954205, 
t1548847460.09 U23.036333 I-20.5321 T17.25 T_a51.9773954205, 
t1548847460.2 U23.045833 I-20.5321 T17.25 T_a51.9773954205, 
t1548847460.31 U23.021023 I-20.5251 T17.25 T_a52.0796831172, 
t1548847460.41 U23.018678 I-20.5286 T17.25 T_a52.0796831172, 
t1548847460.52 U23.071233 I-20.5321 T17.25 T_a52.0796831172, 
t1548847460.63 U23.030695 I-20.5215 T17.25 T_a52.0796831172, 
t1548847460.74 U23.04894 I-20.518 T17.25 T_a52.0796831172, 
t1548847460.85 U23.021195 I-20.5215 T17.25 T_a52.0796831172, 
t1548847460.95 U23.002685 I-20.5145 T17.25 T_a52.0796831172, 
t1548847461.06 U23.052723 I-20.5251 T17.25 T_a52.0796831172, 
t1548847461.17 U23.042633 I-20.5321 T17.25 T_a52.0796831172, 
t1548847461.28 U23.033133 I-20.5321 T17.25 T_a52.0796831172, 
t1548847461.39 U23.040195 I-20.5215 T17.25 T_a52.0796831172, 
t1548847461.49 U23.03414 I-20.518 T17.25 T_a52.0796831172, 
t1548847461.6 U23.073578 I-20.5286 T17.25 T_a52.0796831172, 
t1548847461.71 U23.033795 I-20.5215 T17.25 T_a52.0796831172, 
t1548847461.82 U23.020095 I-20.5215 T17.25 T_a52.0238544662, 
t1548847461.93 U23.038778 I-20.5286 T17.25 T_a52.0238544662, 
t1548847462.03 U23.038433 I-20.5321 T17.25 T_a52.0238544662, 
t1548847462.14 U23.00984 I-20.518 T17.25 T_a52.0238544662, 
t1548847462.25 U23.040195 I-20.5215 T17.25 T_a52.0238544662, 
t1548847462.36 U23.059878 I-20.5286 T17.25 T_a52.0238544662, 
t1548847462.47 U23.010523 I-20.5251 T17.25 T_a52.0238544662, 
t1548847462.57 U23.013285 I-20.5145 T17.25 T_a52.0238544662, 
t1548847462.68 U23.068033 I-20.5321 T17.25 T_a52.0238544662, 
t1548847462.79 U23.00564 I-20.518 T17.25 T_a52.0238544662, 
t1548847462.9 U23.040023 I-20.5251 T17.25 T_a52.0238544662, 
t1548847463.01 U23.038778 I-20.5286 T17.25 T_a52.0238544662, 
t1548847463.11 U23.020778 I-20.5286 T17.25 T_a52.0238544662, 
t1548847463.22 U23.049523 I-20.5251 T17.25 T_a52.0238544662, 
t1548847463.33 U23.029523 I-20.5251 T17.25 T_a52.0889599965, 
t1548847463.44 U23.068033 I-20.5321 T17.25 T_a52.0889599965, 
t1548847463.55 U23.028423 I-20.5251 T17.25 T_a52.0889599965, 
t1548847463.65 U22.992185 I-20.5145 T17.25 T_a52.0889599965, 
t1548847463.76 U23.070133 I-20.5321 T17.25 T_a52.0889599965, 
t1548847463.87 U23.018433 I-20.5321 T17.25 T_a52.0889599965, 
t1548847463.98 U23.027423 I-20.5251 T17.25 T_a52.0889599965, 
t1548847464.09 U23.014723 I-20.5251 T17.25 T_a52.0889599965, 
t1548847464.19 U23.056678 I-20.5286 T17.25 T_a52.0889599965, 
t1548847464.3 U23.035995 I-20.5215 T17.25 T_a52.0889599965, 
t1548847464.41 U23.04044 I-20.518 T17.25 T_a52.0889599965, 
t1548847464.52 U23.019095 I-20.5215 T17.25 T_a52.0889599965, 
t1548847464.63 U23.024488 I-20.5356 T17.25 T_a52.0889599965, 
t1548847464.73 U23.035823 I-20.5251 T17.25 T_a52.0889599965, 
t1548847464.84 U23.050378 I-20.5286 T17.25 T_a52.0238544662, 
t1548847464.96 U22.99404 I-20.518 T17.25 T_a52.0238544662, 
t1548847465.07 U23.019095 I-20.5215 T17.25 T_a52.0238544662, 
t1548847465.17 U23.031623 I-20.5251 T17.25 T_a52.0238544662, 
t1548847465.28 U23.015823 I-20.5251 T17.25 T_a52.0238544662, 
t1548847465.39 U23.030523 I-20.5251 T17.25 T_a52.0238544662, 
t1548847465.5 U23.02044 I-20.518 T17.25 T_a52.0238544662, 
t1548847465.61 U23.009595 I-20.5215 T17.25 T_a52.0238544662, 
t1548847465.71 U22.99924 I-20.518 T17.25 T_a52.0238544662, 
t1548847465.82 U23.033795 I-20.5215 T17.25 T_a52.0238544662, 
t1548847465.93 U23.014478 I-20.5286 T17.25 T_a52.0238544662, 
t1548847466.04 U23.009423 I-20.5251 T17.25 T_a52.0238544662, 
t1548847466.15 U23.01824 I-20.518 T17.25 T_a52.0238544662, 
t1548847466.25 U23.005295 I-20.5215 T17.25 T_a52.0238544662, 
t1548847466.36 U23.024978 I-20.5286 T17.25 T_a52.0238544662, 
t1548847466.47 U23.005978 I-20.5286 T17.25 T_a52.1262907159, 
t1548847466.58 U23.048523 I-20.5251 T17.25 T_a52.1262907159, 
t1548847466.69 U23.040023 I-20.5251 T17.25 T_a52.1262907159, 
t1548847466.79 U23.040023 I-20.5251 T17.25 T_a52.1262907159, 
t1548847466.9 U23.011185 I-20.5145 T17.25 T_a52.1262907159, 
t1548847467.01 U22.98344 I-20.518 T17.25 T_a52.1262907159, 
t1548847467.12 U23.056678 I-20.5286 T17.25 T_a52.1262907159, 
t1548847467.23 U23.031378 I-20.5286 T17.25 T_a52.1262907159, 
t1548847467.33 U23.012185 I-20.5145 T17.25 T_a52.1262907159, 
t1548847467.44 U23.015823 I-20.5251 T17.25 T_a52.1262907159, 
t1548847467.55 U23.018923 I-20.5251 T17.25 T_a52.1262907159, 
t1548847467.66 U23.038095 I-20.5215 T17.25 T_a52.1262907159, 
t1548847467.77 U23.012695 I-20.5215 T17.25 T_a52.1262907159, 
t1548847467.87 U23.007395 I-20.5215 T17.25 T_a52.1262907159, 
t1548847467.98 U23.007395 I-20.5215 T17.25 T_a52.0145774926, 
t1548847468.09 U23.039778 I-20.5286 T17.25 T_a52.0145774926, 
t1548847468.2 U23.044323 I-20.5251 T17.25 T_a52.0145774926, 
t1548847468.31 U23.001685 I-20.5145 T17.25 T_a52.0145774926, 
t1548847468.42 U23.041123 I-20.5251 T17.25 T_a52.0145774926, 
t1548847468.53 U22.981585 I-20.5145 T17.25 T_a52.0145774926, 
t1548847468.64 U23.004295 I-20.5215 T17.25 T_a52.0145774926, 
t1548847468.75 U23.008495 I-20.5215 T17.25 T_a52.0145774926, 
t1548847468.85 U23.006985 I-20.5145 T17.25 T_a52.0145774926, 
t1548847468.96 U23.042978 I-20.5286 T17.25 T_a52.0145774926, 
t1548847469.07 U23.002023 I-20.5251 T17.25 T_a52.0145774926, 
t1548847469.18 U23.049033 I-20.5321 T17.25 T_a52.0145774926, 
t1548847469.29 U23.039778 I-20.5286 T17.25 T_a52.0145774926, 
t1548847469.4 U22.998578 I-20.5286 T17.25 T_a52.0145774926, 
t1548847469.51 U22.98454 I-20.518 T17.25 T_a52.1355113904, 
t1548847469.61 U23.047933 I-20.5321 T17.25 T_a52.1355113904, 
t1548847469.72 U23.037923 I-20.5251 T17.25 T_a52.1355113904, 
t1548847469.83 U22.978485 I-20.5145 T17.25 T_a52.1355113904, 
t1548847469.94 U23.024295 I-20.5215 T17.25 T_a52.1355113904, 
t1548847470.05 U23.003123 I-20.5251 T17.25 T_a52.1355113904, 
t1548847470.16 U22.99302 I-20.504 T17.25 T_a52.1355113904, 
